OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13051,DAILYMR_20260207_194514_72aecbd4,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.08, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.3769,-0.0601,-0.1312,-0.2387,-0.797,0.496,NULL,0.0015,NULL,76,33,43,0.4342,0.7268,100279.85,137972.54,3038.7833,3208.6637,9215,10431.1,-496.0222,-0.1546,NULL,NULL,D ,0,31,45:45.8,Loss (-37.7%) | Grade:D,OPT_20260207_194040
13052,DAILYMR_20260207_194545_ed7fb159,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.1, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.4364,-0.0724,-0.1768,-0.3072,-0.7866,0.557,NULL,0.0015,NULL,67,29,38,0.4328,0.6476,80205.89,123841.9,2765.7203,3258.9974,9047.97,10122.04,-651.4996,-0.1999,NULL,NULL,D ,0,27,46:13.0,Loss (-43.6%) | Grade:D,OPT_20260207_194040
13053,DAILYMR_20260207_194613_f2ba5911,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.3, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.2484,-0.0367,-0.1246,-0.2196,-0.7193,0.354,NULL,0.0009,NULL,86,33,53,0.3837,0.7341,68564.46,93400.02,2077.7109,1762.2645,5206.5,6956.04,-288.8659,-0.1639,NULL,NULL,D ,0,25,46:38.4,Loss (-24.8%) | Grade:D,OPT_20260207_194040
13054,DAILYMR_20260207_194638_b34d4b53,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.7, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.5441,-0.0978,-0.1679,-0.2532,-0.793,0.673,NULL,0.0021,NULL,86,33,53,0.3837,0.6518,101843.81,156254.73,3086.1761,2948.2025,7209,14587.87,-632.8114,-0.2146,NULL,NULL,D ,0,27,47:05.6,Loss (-54.4%) | Grade:D,OPT_20260207_194040
13055,DAILYMR_20260207_194705_a4c71a45,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 10, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.5504,-0.0995,-0.2414,-0.3296,-0.8654,0.63,NULL,0.0013,NULL,87,31,56,0.3563,0.5139,58191.61,113236.59,1877.1487,2022.082,5395.5,11166.04,-632.7861,-0.3129,NULL,NULL,D ,0,27,47:32.8,Loss (-55.0%) | Grade:D,OPT_20260207_194040
13056,DAILYMR_20260207_194732_6c2f1fe0,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 40, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.4183,-0.0686,-0.1409,-0.2439,-0.6916,0.565,NULL,0.0015,NULL,86,32,54,0.3721,0.7058,100370.92,142204.11,3136.5912,2633.4094,7509.71,11689.52,-486.3922,-0.1847,NULL,NULL,D ,0,29,48:02.2,Loss (-41.8%) | Grade:D,OPT_20260207_194040
13057,DAILYMR_20260207_194802_0597740a,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 0, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.4183,-0.0686,-0.1409,-0.2439,-0.6916,0.565,NULL,0.0015,NULL,86,32,54,0.3721,0.7058,100370.92,142204.11,3136.5912,2633.4094,7509.71,11689.52,-486.3922,-0.1847,NULL,NULL,D ,0,27,48:29.4,Loss (-41.8%) | Grade:D,OPT_20260207_194040
13058,DAILYMR_20260207_194829_cb78aa9e,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 2.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.444,-0.0741,-0.1602,-0.2668,-0.8286,0.536,NULL,0.0015,NULL,87,33,54,0.3793,0.6691,89759.16,134157.68,2719.9745,2484.4015,6608.25,11071.4,-510.3817,-0.2054,NULL,NULL,D ,0,27,48:56.6,Loss (-44.4%) | Grade:D,OPT_20260207_194040
13059,DAILYMR_20260207_194856_35d4ec98,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 3.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.4007,-0.0649,-0.1434,-0.2368,-0.7559,0.531,NULL,0.0015,NULL,86,33,53,0.3837,0.6989,93015.37,133083.5,2818.6476,2511.0094,6808.5,11078.8,-466.02,-0.1856,NULL,NULL,D ,0,25,49:21.8,Loss (-40.1%) | Grade:D,OPT_20260207_194040
13060,DAILYMR_20260207_194921_152aff0c,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": true, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.1811,-0.0258,-0.2298,-0.3873,-0.7167,0.251,NULL,0.0007,NULL,16,4,12,0.25,0.5226,19819.46,37926.69,4954.865,3160.5575,11687.5,11541.08,-1131.7019,-0.3581,NULL,NULL,D ,0,27,49:49.1,Loss (-18.1%) | Grade:D,OPT_20260207_194040
13061,DAILYMR_20260207_194949_52689c9d,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": true, ""rsi_period"": 14, ""rsi_oversold"": 25, ""rsi_overbought"": 75, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.2689,-0.0402,-1.1524,-1.1524,-1,0.275,NULL,0.0005,NULL,8,0,8,0,0,0,26886.3,0,3360.7875,0,10114.65,-3360.7875,-1,NULL,NULL,D ,0,31,50:20.3,Loss (-26.9%) | Grade:D,OPT_20260207_194040
13062,DAILYMR_20260207_195020_0dd962b0,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": true, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.2875,-0.0435,-0.1157,-0.2572,-0.7149,0.413,NULL,0.0012,NULL,86,33,53,0.3837,0.7561,89126.5,117878.49,2700.803,2224.1225,8210.25,5688.75,-334.4286,-0.1504,NULL,NULL,D ,0,27,50:47.5,Loss (-28.7%) | Grade:D,OPT_20260207_194040
13063,DAILYMR_20260207_195047_6f98da10,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": true, ""vol_scale_threshold"": 1.2, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.3475,-0.0544,-0.162,-0.3007,-0.8379,0.423,NULL,0.001,NULL,86,33,53,0.3837,0.6744,71963.52,106709.78,2180.7127,2013.3921,7013.75,5648.82,-404.1141,-0.2007,NULL,NULL,D ,0,25,51:12.7,Loss (-34.8%) | Grade:D,OPT_20260207_194040
13064,DAILYMR_20260207_195112_7087d89b,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 20, ""entry_zscore"": 1.5, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.394,-0.0635,-0.0689,-0.1021,-0.481,0.658,NULL,0.0019,NULL,165,67,98,0.4061,0.8343,198380.19,237780.91,2960.8984,2426.3358,8473.06,16132.41,-238.58,-0.0983,NULL,NULL,D ,0,25,51:37.9,Loss (-39.4%) | Grade:D,OPT_20260207_194040
13065,DAILYMR_20260207_195137_43c0ea00,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 20, ""entry_zscore"": 2.5, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.03, ""position_size"": 0.5, ""max_hold_days"": 10, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.0454,-0.0061,-0.054,-0.1008,-0.2101,0.213,NULL,0.0006,NULL,23,10,13,0.4348,0.8695,30222.25,34758.2,3022.225,2673.7077,6832.56,7314.66,-197.1162,-0.0737,NULL,NULL,D ,0,27,52:05.1,Loss (-4.5%) | Grade:D,OPT_20260207_194040
13066,DAILYMR_20260207_195205_de4c8e1d,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 40, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.08, ""position_size"": 0.5, ""max_hold_days"": 40, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.4922,-0.085,-0.1877,-0.3877,-0.9099,0.541,NULL,0.0015,NULL,60,22,38,0.3667,0.6514,91978.11,141199.4,4180.8232,3715.7737,9749.74,10253.65,-820.0916,-0.2207,NULL,NULL,D ,0,25,52:30.3,Loss (-49.2%) | Grade:D,OPT_20260207_194040
13067,DAILYMR_20260207_195230_078a6e70,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 60, ""entry_zscore"": 2.5, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 1, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",0.1941,0.0235,0.0882,0.2655,0.6897,0.215,NULL,0.0009,NULL,27,9,18,0.3333,1.2842,87712.38,68302.17,9745.82,3794.565,23500,10192.05,718.4453,0.1893,NULL,NULL,C ,0,27,52:57.4,Profitable (19.4%) | Grade:C,OPT_20260207_194040
13068,DAILYMR_20260207_195257_0f0f30a1,DAILY_MEAN_REVERSION,6/1/2018,1/14/2026,NULL,"{""zscore_lookback"": 30, ""entry_zscore"": 2.0, ""exit_target_zscore"": 0.0, ""stop_loss_pct"": 0.05, ""position_size"": 0.5, ""max_hold_days"": 20, ""min_days_between"": 2, ""trailing_stop_atr"": 0.0, ""atr_period"": 14, ""use_rsi_filter"": false, ""rsi_period"": 14, ""rsi_oversold"": 30, ""rsi_overbought"": 70, ""use_vol_scaling"": false, ""vol_scale_threshold"": 1.5, ""vol_scale_factor"": 0.5, ""algorithm_name"": ""TQQQDailyMeanReversionAlgorithm""}",-0.4259,-0.0701,-0.1602,-0.2587,-0.823,0.529,NULL,0.0014,NULL,77,31,46,0.4026,0.6631,83804.61,126390.65,2703.3745,2747.6228,7409.25,11213.36,-553.0513,-0.2013,NULL,NULL,D ,0,27,53:24.6,Loss (-42.6%) | Grade:D,OPT_20260207_194040
